PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
160759496,Inactive,0
160759497,Inactive,0
160759498,Inactive,0
160759499,Inactive,0
160759500,Inactive,0
160759501,Inactive,0
160759502,Inactive,0
160759503,Inactive,0
160759504,Inactive,0
160759505,Inactive,0
160759506,Inactive,0
160759507,Inactive,0
160759508,Inactive,0
160759509,Active,100
160759510,Active,100
160759511,Inactive,0
160759512,Inactive,0
160759513,Inactive,0
160759514,Inactive,0
160759515,Inactive,0
160759516,Inactive,0
160759517,Active,100
160759518,Inactive,0
160759519,Inactive,0
160759520,Inactive,0
160759521,Inactive,0
160759522,Inactive,0
160759523,Inactive,0
160759524,Inactive,0
160759525,Active,100
160759526,Inactive,0
160759527,Inactive,0
160759528,Inactive,0
160759529,Inactive,0
160759530,Active,100
160759531,Inactive,0
160759532,Inactive,0
160759533,Inactive,0
160759534,Inactive,0
160759535,Inactive,0
160759536,Inactive,0
160759537,Inactive,0
160759538,Inactive,0
160759539,Inactive,0
160759540,Inactive,0
160759541,Inactive,0
160759542,Inactive,0
160759543,Active,100
160759544,Inactive,0
160759545,Active,100
160759546,Inactive,0
160759547,Inactive,0
160759548,Inactive,0
160759549,Inactive,0
160759550,Inactive,0
160759551,Inactive,0
160759552,Inactive,0
160759553,Inactive,0
160759554,Inactive,0
160759555,Inactive,0
160759556,Inactive,0
160759557,Inactive,0
160759558,Inactive,0
160759559,Active,100
160759560,Inactive,0
160759561,Inactive,0
160759562,Inactive,0
160759563,Inactive,0
160759564,Inactive,0
160759565,Inactive,0
160759566,Inactive,0
160759567,Inactive,0
160759568,Inactive,0
160759569,Inactive,0
160759570,Inactive,0
160759571,Inactive,0
160759572,Inactive,0
160759573,Inactive,0
160759574,Inactive,0
160759575,Active,100
160759576,Inactive,0
160759577,Inactive,0
160759578,Inactive,0
160759579,Inactive,0
160759580,Inactive,0
160759581,Inactive,0
160759582,Inactive,0
160759583,Inactive,0
160759584,Active,100
160759585,Active,100
160759586,Inactive,0
160759587,Inactive,0
160759588,Active,100
160759589,Inactive,0
160759590,Inactive,0
160759591,Inactive,0
160759592,Inactive,0
160759593,Inactive,0
160759594,Inactive,0
160759595,Active,100
160759596,Inactive,0
160759597,Inactive,0
160759598,Active,100
160759599,Inactive,0
160759600,Inactive,0
160759601,Inactive,0
160759602,Inactive,0
160759603,Inactive,0
160759604,Inactive,0
160759605,Inactive,0
160759606,Inactive,0
160759607,Inactive,0
160759608,Active,100
160759609,Inactive,0
160759610,Inactive,0
160759611,Inactive,0
160759612,Active,100
160759613,Inactive,0
160759614,Inactive,0
160759615,Inactive,0
160759616,Inactive,0
160759617,Inactive,0
160759618,Inactive,0
160759619,Inactive,0
160759620,Inactive,0
160759621,Active,100
160759622,Inactive,0
160759623,Active,100
160759624,Active,100
160759625,Inactive,0
160759626,Inactive,0
160759627,Inactive,0
160759628,Inactive,0
160759629,Inactive,0
160759630,Inactive,0
160759631,Inactive,0
160759632,Inactive,0
160759633,Inactive,0
160759634,Inactive,0
160759635,Inactive,0
160759636,Inactive,0
160759637,Inactive,0
160759638,Inactive,0
160759639,Inactive,0
160759640,Inactive,0
160759641,Active,100
160759642,Inactive,0
160759643,Inactive,0
160759644,Inactive,0
160759645,Inactive,0
160759646,Inactive,0
160759647,Active,100
160759648,Inactive,0
160759649,Inactive,0
160759650,Inactive,0
160759651,Inactive,0
160759652,Active,100
160759653,Active,100
160759654,Inactive,0
160759655,Inactive,0
160759656,Inactive,0
160759657,Inactive,0
160759658,Inactive,0
160759659,Inactive,0
160759660,Inactive,0
160759661,Inactive,0
160759662,Inactive,0
160759663,Active,100
160759664,Inactive,0
160759665,Active,100
160759666,Active,100
160759667,Inactive,0
160759668,Inactive,0
160759669,Inactive,0
160759670,Active,100
160759671,Inactive,0
160759672,Inactive,0
160759673,Inactive,0
160759674,Inactive,0
160759675,Active,100
160759676,Active,100
160759677,Inactive,0
160759678,Inactive,0
160759679,Inactive,0
160759680,Inactive,0
160759681,Inactive,0
160759682,Inactive,0
160759683,Inactive,0
160759684,Inactive,0
160759685,Inactive,0
160759686,Inactive,0
160759687,Inactive,0
160759688,Inactive,0
160759689,Inactive,0
160759690,Inactive,0
160759691,Inactive,0
160759692,Inactive,0
160759693,Inactive,0
160759694,Inactive,0
160759695,Inactive,0
160759696,Inactive,0
160759697,Inactive,0
160759698,Active,100
160759699,Inactive,0
160759700,Inactive,0
160759701,Inactive,0
160759702,Inactive,0
160759703,Inactive,0
160759704,Inactive,0
160759705,Inactive,0
160759706,Inactive,0
160759707,Inactive,0
160759708,Inactive,0
160759709,Inactive,0
160759710,Inactive,0
160759711,Inactive,0
160759712,Inactive,0
160759713,Inactive,0
160759714,Inactive,0
160759715,Inactive,0
160759716,Inactive,0
160759717,Active,100
160759718,Inactive,0
160759719,Inactive,0
160759720,Inactive,0
160759721,Inactive,0
160759722,Active,100
160759723,Inactive,0
160759724,Inactive,0
160759725,Active,100
160759726,Inactive,0
160759727,Inactive,0
160759728,Inactive,0
160759729,Active,100
160759730,Inactive,0
160759731,Inactive,0
160759732,Inactive,0
160759733,Inactive,0
160759734,Inactive,0
160759735,Inactive,0
160759736,Inactive,0
160759737,Inactive,0
160759738,Active,100
160759739,Inactive,0
160759740,Inactive,0
160759741,Active,100
160759742,Inactive,0
160759743,Inactive,0
160759744,Inactive,0
160759745,Inactive,0
160759746,Active,100
160759747,Active,100
160759748,Inactive,0
160759749,Inactive,0
160759750,Inactive,0
160759751,Active,100
160759752,Active,100
160759753,Active,100
160759754,Inactive,0
160759755,Active,100
160759756,Inactive,0
160759757,Active,100
160759758,Inactive,0
160759759,Inactive,0
160759760,Inactive,0
160759761,Inactive,0
160759762,Inactive,0
160759763,Inactive,0
160759764,Inactive,0
160759765,Inactive,0
160759766,Active,100
160759767,Active,100
160759768,Inactive,0
160759769,Inactive,0
160759770,Inactive,0
160759771,Active,100
160759772,Active,100
160759773,Inactive,0
160759774,Inactive,0
160759775,Inactive,0
160759776,Inactive,0
160759777,Inactive,0
160759778,Active,100
160759779,Inactive,0
160759780,Inactive,0
160759781,Inactive,0
160759782,Inactive,0
160759783,Inactive,0
160759784,Inactive,0
160759785,Active,100
160759786,Inactive,0
160759787,Inactive,0
160759788,Inactive,0
160759789,Inactive,0
160759790,Active,100
160759791,Inactive,0
160759792,Inactive,0
160759793,Inactive,0
160759794,Inactive,0
160759795,Inactive,0
160759796,Inactive,0
160759797,Inactive,0
160759798,Inactive,0
160759799,Inactive,0
160759800,Inactive,0
160759801,Inactive,0
160759802,Inactive,0
160759803,Inactive,0
160759804,Inactive,0
160759805,Inactive,0
160759806,Inactive,0
160759807,Inactive,0
160759808,Active,100
160759809,Active,100
160759810,Inactive,0
160759811,Inactive,0
160759812,Inactive,0
160759813,Inactive,0
160759814,Inactive,0
160759815,Inactive,0
160759816,Inactive,0
160759817,Inactive,0
160759818,Inactive,0
160759819,Inactive,0
160759820,Inactive,0
160759821,Active,100
160759822,Inactive,0
160759823,Inactive,0
160759824,Inactive,0
160759825,Inactive,0
160759826,Inactive,0
160759827,Inactive,0
160759828,Active,100
160759829,Inactive,0
160759830,Inactive,0
160759831,Active,100
160759832,Inactive,0
160759833,Inactive,0
160759834,Inactive,0
160759835,Inactive,0
160759836,Inactive,0
160759837,Active,100
160759838,Inactive,0
160759839,Inactive,0
160759840,Active,100
160759841,Inactive,0
160759842,Inactive,0
160759843,Inactive,0
160759844,Active,100
160759845,Inactive,0
160759846,Inactive,0
160759847,Inactive,0
160759848,Inactive,0
160759849,Inactive,0
160759850,Inactive,0
160759851,Inactive,0
160759852,Active,100
160759853,Inactive,0
160759854,Inactive,0
160759855,Inactive,0
160759856,Active,100
160759857,Active,100
160759858,Inactive,0
160759859,Inactive,0
160759860,Inactive,0
160759861,Active,100
160759862,Inactive,0
160759863,Inactive,0
160759864,Inactive,0
160759865,Inactive,0
160759866,Inactive,0
160759867,Inactive,0
160759868,Inactive,0
160759869,Inactive,0
160759870,Inactive,0
160759871,Inactive,0
160759872,Inactive,0
160759873,Inactive,0
160759874,Inactive,0
160759875,Inactive,0
160759876,Inactive,0
160759877,Inactive,0
160759878,Inactive,0
160759879,Inactive,0
160759880,Inactive,0
160759881,Active,100
160759882,Inactive,0
160759883,Inactive,0
160759884,Inactive,0
160759885,Inactive,0
160759886,Inactive,0
160759887,Inactive,0
160759888,Inactive,0
160759889,Active,100
160759890,Inactive,0
160759891,Inactive,0
160759892,Inactive,0
160759893,Inactive,0
160759894,Inactive,0
160759895,Inactive,0
160759896,Inactive,0
160759897,Active,100
160759898,Inactive,0
160759899,Active,100
160759900,Inactive,0
160759901,Inactive,0
160759902,Inactive,0
160759903,Inactive,0
160759904,Inactive,0
160759905,Inactive,0
160759906,Inactive,0
160759907,Inactive,0
160759908,Inactive,0
160759909,Inactive,0
160759910,Inactive,0
160759911,Active,100
160759912,Inactive,0
160759913,Inactive,0
160759914,Inactive,0
160759915,Active,100
160759916,Inactive,0
160759917,Inactive,0
160759918,Inactive,0
160759919,Inactive,0
160759920,Inactive,0
160759921,Inactive,0
160759922,Inactive,0
160759923,Inactive,0
160759924,Inactive,0
160759925,Inactive,0
160759926,Inactive,0
160759927,Inactive,0
160759928,Active,100
160759929,Inactive,0
160759930,Active,100
160759931,Inactive,0
160759932,Inactive,0
160759933,Inactive,0
160759934,Inactive,0
160759935,Inactive,0
160759936,Inactive,0
160759937,Inactive,0
160759938,Active,100
160759939,Inactive,0
160759940,Active,100
160759941,Inactive,0
160759942,Inactive,0
160759943,Inactive,0
160759944,Inactive,0
160759945,Active,100
160759946,Inactive,0
160759947,Inactive,0
160759948,Inactive,0
160759949,Inactive,0
160759950,Inactive,0
160759951,Inactive,0
160759952,Active,100
160759953,Inactive,0
160759954,Inactive,0
160759955,Inactive,0
160759956,Inactive,0
160759957,Inactive,0
160759958,Active,100
160759959,Inactive,0
160759960,Inactive,0
160759961,Inactive,0
160759962,Inactive,0
160759963,Inactive,0
160759964,Active,100
160759965,Inactive,0
160759966,Inactive,0
160759967,Active,100
160759968,Active,100
160759969,Inactive,0
160759970,Inactive,0
160759971,Inactive,0
160759972,Inactive,0
160759973,Inactive,0
160759974,Inactive,0
160759975,Inactive,0
160759976,Inactive,0
160759977,Inactive,0
160759978,Inactive,0
160759979,Inactive,0
160759980,Inactive,0
160759981,Inactive,0
160759982,Active,100
160759983,Active,100
160759984,Inactive,0
160759985,Inactive,0
160759986,Inactive,0
160759987,Inactive,0
160759988,Inactive,0
160759989,Inactive,0
160759990,Inactive,0
160759991,Inactive,0
160759992,Inactive,0
160759993,Inactive,0
160759994,Inactive,0
160759995,Active,100
160759996,Inactive,0
160759997,Inactive,0
160759998,Active,100
160759999,Inactive,0
160760000,Inactive,0
160760001,Inactive,0
160760002,Inactive,0
160760003,Inactive,0
160760004,Inactive,0
160760005,Inactive,0
160760006,Inactive,0
160760007,Inactive,0
160760008,Inactive,0
160760009,Inactive,0
160760010,Inactive,0
160760011,Active,100
160760012,Inactive,0
160760013,Inactive,0
160760014,Inactive,0
160760015,Inactive,0
160760016,Inactive,0
160760017,Inactive,0
160760018,Inactive,0
160760019,Inactive,0
160760020,Inactive,0
160760021,Active,100
160760022,Inactive,0
160760023,Inactive,0
160760024,Inactive,0
160760025,Inactive,0
160760026,Inactive,0
160760027,Inactive,0
160760028,Inactive,0
160760029,Inactive,0
160760030,Inactive,0
160760031,Inactive,0
160760032,Inactive,0
160760033,Active,100
160760034,Inactive,0
160760035,Active,100
160760036,Inactive,0
160760037,Inactive,0
160760038,Inactive,0
160760039,Inactive,0
160760040,Inactive,0
160760041,Inactive,0
160760042,Active,100
160760043,Inactive,0
160760044,Inactive,0
160760045,Inactive,0
160760046,Inactive,0
160760047,Inactive,0
160760048,Active,100
160760049,Inactive,0
160760050,Inactive,0
160760051,Inactive,0
160760052,Active,100
160760053,Active,100
160760054,Inactive,0
160760055,Inactive,0
160760056,Inactive,0
160760057,Inactive,0
160760058,Inactive,0
160760059,Active,100
160760060,Inactive,0
160760061,Inactive,0
160760062,Inactive,0
160760063,Inactive,0
160760064,Active,100
160760065,Inactive,0
160760066,Inactive,0
160760067,Inactive,0
160760068,Inactive,0
160760069,Inactive,0
160760070,Inactive,0
160760071,Inactive,0
160760072,Inactive,0
160760073,Inactive,0
160760074,Inactive,0
160760075,Inactive,0
160760076,Inactive,0
160760077,Inactive,0
160760078,Active,100
160760079,Inactive,0
160760080,Inactive,0
160760081,Inactive,0
160760082,Inactive,0
160760083,Inactive,0
160760084,Inactive,0
160760085,Inactive,0
160760086,Inactive,0
160760087,Inactive,0
160760088,Inactive,0
160760089,Inactive,0
160760090,Inactive,0
160760091,Inactive,0
160760092,Inactive,0
160760093,Inactive,0
160760094,Inactive,0
160760095,Inactive,0
160760096,Inactive,0
160760097,Inactive,0
160760098,Active,100
160760099,Inactive,0
160760100,Inactive,0
160760101,Inactive,0
160760102,Inactive,0
160760103,Active,100
160760104,Inactive,0
160760105,Inactive,0
160760106,Inactive,0
160760107,Active,100
160760108,Inactive,0
160760109,Inactive,0
160760110,Inactive,0
160760111,Inactive,0
160760112,Inactive,0
160760113,Inactive,0
160760114,Inactive,0
160760115,Inactive,0
160760116,Inactive,0
160760117,Inactive,0
160760118,Inactive,0
160760119,Inactive,0
160760120,Inactive,0
160760121,Inactive,0
160760122,Inactive,0
160760123,Inactive,0
160760124,Inactive,0
160760125,Inactive,0
160760126,Inactive,0
160760127,Inactive,0
160760128,Inactive,0
160760129,Inactive,0
160760130,Inactive,0
160760131,Inactive,0
160760132,Active,100
160760133,Inactive,0
160760134,Inactive,0
160760135,Active,100
160760136,Inactive,0
160760137,Active,100
160760138,Inactive,0
160760139,Inactive,0
160760140,Inactive,0
160760141,Active,100
160760142,Inactive,0
160760143,Inactive,0
160760144,Inactive,0
160760145,Active,100
160760146,Inactive,0
160760147,Inactive,0
160760148,Inactive,0
160760149,Active,100
160760150,Active,100
160760151,Inactive,0
160760152,Inactive,0
160760153,Inactive,0
160760154,Active,100
160760155,Active,100
160760156,Inactive,0
160760157,Inactive,0
160760158,Inactive,0
160760159,Active,100
160760160,Inactive,0
160760161,Inactive,0
160760162,Inactive,0
160760163,Inactive,0
160760164,Inactive,0
160760165,Inactive,0
160760166,Inactive,0
160760167,Active,100
160760168,Inactive,0
160760169,Inactive,0
160760170,Inactive,0
160760171,Inactive,0
160760172,Inactive,0
160760173,Inactive,0
160760174,Inactive,0
160760175,Inactive,0
160760176,Inactive,0
160760177,Inactive,0
160760178,Inactive,0
160760179,Inactive,0
160760180,Inactive,0
160760181,Active,100
160760182,Inactive,0
160760183,Inactive,0
160760184,Inactive,0
160760185,Inactive,0
160760186,Inactive,0
160760187,Inactive,0
160760188,Inactive,0
160760189,Inactive,0
160760190,Inactive,0
160760191,Active,100
160760192,Inactive,0
160760193,Active,100
160760194,Inactive,0
160760195,Active,100
160760196,Inactive,0
160760197,Inactive,0
160760198,Inactive,0
160760199,Active,100
160760200,Inactive,0
160760201,Inactive,0
160760202,Active,100
160760203,Active,100
160760204,Inactive,0
160760205,Inactive,0
160760206,Inactive,0
160760207,Inactive,0
160760208,Active,100
160760209,Inactive,0
160760210,Inactive,0
160760211,Inactive,0
160760212,Inactive,0
160760213,Inactive,0
160760214,Inactive,0
160760215,Active,100
160760216,Inactive,0
160760217,Inactive,0
160760218,Inactive,0
160760219,Inactive,0
160760220,Inactive,0
160760221,Active,100
160760222,Inactive,0
160760223,Active,100
160760224,Inactive,0
160760225,Inactive,0
160760226,Inactive,0
160760227,Active,100
160760228,Active,100
160760229,Inactive,0
160760230,Inactive,0
160760231,Inactive,0
160760232,Inactive,0
160760233,Inactive,0
160760234,Active,100
160760235,Inactive,0
160760236,Active,100
160760237,Inactive,0
160760238,Inactive,0
160760239,Inactive,0
160760240,Active,100
160760241,Inactive,0
160760242,Inactive,0
160760243,Inactive,0
160760244,Active,100
160760245,Inactive,0
160760246,Inactive,0
160760247,Active,100
160760248,Inactive,0
160760249,Inactive,0
160760250,Active,100
160760251,Active,100
160760252,Inactive,0
160760253,Inactive,0
160760254,Inactive,0
160760255,Active,100
160760256,Active,100
160760257,Inactive,0
160760258,Active,100
160760259,Inactive,0
160760260,Inactive,0
160760261,Active,100
160760262,Inactive,0
160760263,Inactive,0
160760264,Inactive,0
160760265,Active,100
160760266,Inactive,0
160760267,Active,100
160760268,Inactive,0
160760269,Inactive,0
160760270,Inactive,0
160760271,Active,100
160760272,Inactive,0
160760273,Active,100
160760274,Inactive,0
160760275,Inactive,0
160760276,Inactive,0
160760277,Inactive,0
160760278,Active,100
160760279,Active,100
160760280,Inactive,0
160760281,Inactive,0
160760282,Inactive,0
160760283,Inactive,0
160760284,Active,100
160760285,Inactive,0
160760286,Inactive,0
160760287,Active,100
160760288,Active,100
160760289,Inactive,0
160760290,Active,100
160760291,Inactive,0
160760292,Inactive,0
160760293,Inactive,0
160760294,Inactive,0
160760295,Inactive,0
160760296,Inactive,0
160760297,Inactive,0
160760298,Active,100
160760299,Inactive,0
160760300,Inactive,0
160760301,Inactive,0
160760302,Inactive,0
160760303,Active,100
160760304,Inactive,0
160760305,Inactive,0
160760306,Inactive,0
160760307,Inactive,0
160760308,Inactive,0
160760309,Inactive,0
160760310,Active,100
160760311,Inactive,0
160760312,Inactive,0
160760313,Active,100
160760314,Inactive,0
160760315,Active,100
160760316,Inactive,0
160760317,Inactive,0
160760318,Inactive,0
160760319,Inactive,0
160760320,Inactive,0
160760321,Inactive,0
160760322,Inactive,0
160760323,Inactive,0
160760324,Inactive,0
160760325,Inactive,0
160760326,Inactive,0
160760327,Inactive,0
160760328,Inactive,0
160760329,Inactive,0
160760330,Inactive,0
160760331,Inactive,0
160760332,Inactive,0
160760333,Inactive,0
160760334,Inactive,0
160760335,Inactive,0
160760336,Inactive,0
